ID,APS_ID,memberID,SequenceID
28132,0,102539,1
28133,0,102541,1
28134,3,102542,1
28135,0,102543,1
28137,0,102543,1
28138,0,102543,1
28139,0,102543,1
28136,0,102543,1
28140,0,102548,1
28141,0,102549,1
28142,0,102550,1
28143,0,102551,1
28144,30,102552,1
28145,19,102553,1
28146,0,102554,1
28147,0,102555,1
28148,0,102556,1
28149,0,102557,1
28150,0,102557,1
28151,0,102559,1
28152,0,102560,1
28153,0,102561,1
28154,0,102561,1
28155,0,102561,1
28156,0,102561,1
28157,0,102561,1
28158,31,102566,1
28159,7,102566,2
28160,27,102566,3
28161,0,102567,1
28162,0,102568,1
28163,0,102569,1
28164,0,102570,1
28165,0,102571,1
28166,0,102571,1
28167,0,102573,1
28168,0,102573,1
28169,0,102573,1
28170,0,102573,1
28171,0,102577,1
28172,0,102578,1
28173,0,102579,1
28174,0,102580,1
28175,0,102581,1
28176,0,102582,1
28177,0,102582,1
28178,0,102582,1
28179,0,102582,1
28180,0,102582,1
28181,0,102587,1
28182,0,102588,1
28183,0,102588,1
28184,0,102590,1
28185,0,102591,1
28186,0,102592,1
28187,0,102593,1
28188,0,102594,1
28189,0,102595,1
28190,0,102596,1
28191,0,102597,1
28192,0,102598,1
28193,0,102599,1
28194,0,102600,1
28195,0,102601,1
28196,0,102602,1
28197,0,102603,1
28198,0,102603,1
28199,0,102605,1
28202,0,102606,1
28200,0,102606,1
28201,0,102607,1
28203,0,102609,1
28204,24,102610,1
28205,24,102611,1
28206,24,102612,1
28207,0,102613,1
28208,22,102614,1
28209,7,102615,1
28210,0,102616,1
28211,0,102616,1
28212,0,102618,1
28213,19,102619,1
28214,0,102620,1
28215,0,102621,1
28216,0,102622,1
28217,7,102623,1
28218,0,102624,1
28219,0,102625,1
28221,0,102626,1
28222,0,102627,1
28223,0,102628,1
28224,0,102629,1
28225,0,102630,1
28226,0,102631,1
28227,0,102632,1
28228,0,102633,1
28229,0,102634,1
28230,9,102635,1
28231,3,102635,2
28232,8,102635,3
28233,0,102636,1
28234,0,102637,1
28235,0,102638,1
28236,0,102639,1
28238,0,102640,1
28237,0,102640,1
28239,0,102642,1
28240,6,102643,1
28241,6,102643,1
28242,0,102645,1
28243,0,102646,1
28244,0,102647,1
28245,0,102648,1
28246,0,102649,1
28247,0,102650,1
28248,0,102651,1
28249,0,102652,1
28250,0,102653,1
28251,0,102654,1
28252,19,102655,1
28253,0,102656,1
28254,0,102657,1
28255,0,102658,1
28256,0,102659,1
28257,0,102660,1
28258,0,102661,1
28259,0,102662,1
28260,0,102663,1
28261,0,102664,1
28262,0,102665,1
28263,0,102666,1
28264,0,102667,1
28265,0,102668,1
28266,0,102669,1
28267,0,102670,1
28268,0,102671,1
28269,0,102672,1
28270,0,102673,1
28271,0,102674,1
28272,0,102675,1
28273,9,102676,1
28274,0,102677,1
28275,2,102678,1
28276,2,102679,1
28277,2,102680,1
28278,2,102681,1
28279,2,102682,1
28280,2,102683,1
28281,2,102684,1
28282,2,102685,1
28283,9,102686,1
28284,0,102687,1
28285,0,102688,1
28286,0,102689,1
28287,20,102690,1
28288,7,102690,2
28289,22,102690,3
28290,20,102690,1
28291,7,102690,2
28292,22,102690,3
28293,0,102692,1
28294,0,102693,1
28295,0,102694,1
28296,0,102695,1
28297,9,102696,1
28298,0,102697,1
28299,18,102698,1
28300,31,102698,2
28301,22,102698,3
28302,8,102699,1
28303,0,102700,1
28304,0,102701,1
28305,0,102702,1
28306,0,102702,1
28307,0,102702,1
28308,0,102702,1
28309,0,102702,1
28310,0,102702,1
28311,0,102702,1
28312,0,102702,1
28313,2,102710,1
28314,3,102710,2
28315,14,102710,3
28316,2,102710,1
28317,3,102710,2
28318,14,102710,3
28319,2,102710,1
28320,3,102710,2
28321,14,102710,3
28322,2,102710,1
28323,3,102710,2
28324,14,102710,3
28325,2,102710,1
28326,3,102710,2
28327,14,102710,3
28328,2,102710,1
28329,3,102710,2
28330,14,102710,3
28331,2,102710,1
28332,3,102710,2
28333,14,102710,3
28334,0,102717,1
28335,0,102718,1
28336,0,102719,1
28337,0,102720,1
28338,0,102721,1
28339,27,102722,1
28340,0,102723,1
28341,0,102724,1
28342,0,102725,1
28344,0,102726,1
28343,0,102726,1
28345,0,102726,1
28346,0,102729,1
28347,0,102730,1
28348,0,102731,1
28349,0,102732,1
28350,0,102733,1
28351,0,102734,1
28352,23,102735,1
28353,7,102736,1
28354,0,102737,1
28355,0,102738,1
28356,0,102739,1
28357,0,102740,1
28358,0,102740,1
28360,0,102742,1
28361,0,102743,1
28362,0,102743,1
28363,0,102745,1
28365,15,102746,2
28364,4,102746,1
28366,0,102747,1
28368,8,102748,2
28367,7,102748,1
28369,31,102748,3
28370,7,102748,1
28371,8,102748,2
28372,31,102748,3
28373,0,102750,1
28374,0,102750,1
28375,1,102752,1
28376,0,102753,1
28377,0,102754,1
28378,0,102755,1
28379,0,102756,1
28380,0,102757,1
28381,0,102758,1
28382,0,102759,1
28383,0,102760,1
28384,21,102761,1
28385,0,102762,1
28386,0,102763,1
28387,0,102763,1
28388,0,102763,1
28389,0,102763,1
28390,0,102763,1
28391,4,102768,1
28393,7,102769,2
28392,4,102769,1
28394,0,102770,1
28396,10,102772,1
28397,10,102772,2
29264,10,102772,3
28398,30,102773,1
28399,0,102774,1
28400,0,102775,1
28401,0,102776,1
28402,0,102777,1
28403,0,102778,1
28404,0,102779,1
28405,0,102780,1
28406,0,102781,1
28407,0,102782,1
28408,0,102783,1
28409,0,102784,1
28410,0,102785,1
28411,0,102786,1
28412,7,102787,1
28414,0,102788,1
28415,3,102789,1
28416,0,102790,1
28417,7,102791,1
28418,0,102792,1
28419,0,102792,1
28420,0,102792,1
28421,9,102795,1
28422,0,102796,1
28423,0,102797,1
28424,1,102798,1
28425,0,102799,1
28426,0,102800,1
28427,7,102801,1
28428,7,102802,1
28429,7,102803,1
28433,0,102804,1
28434,0,102805,1
28435,0,102806,1
28436,0,102807,1
28438,7,102808,1
28439,0,102809,1
28441,0,102810,1
28442,0,102811,1
28443,0,102812,1
28444,0,102813,1
28445,0,102814,1
28446,0,102815,1
28447,0,102816,1
28448,0,102817,1
28449,0,102818,1
28450,7,102819,1
28451,7,102819,2
28452,7,102819,3
28453,7,102820,1
28454,23,102820,2
28455,0,102821,1
28456,0,102822,1
28457,0,102823,1
28458,0,102824,1
28459,0,102825,1
28460,0,102826,1
28461,19,102827,1
28462,0,102828,1
28463,0,102829,1
28464,0,102830,1
28465,0,102831,1
28466,0,102832,1
28467,0,102833,1
28468,19,102834,1
28469,0,102835,1
28470,0,102836,1
28471,0,102837,1
28472,0,102838,1
28473,0,102839,1
28474,0,102840,1
28475,20,102841,1
28476,0,102842,1
28478,7,102843,1
28479,24,102843,2
28480,0,102844,1
28481,0,102845,1
28483,0,102847,1
28484,0,102848,1
28485,21,102849,1
28486,0,102850,1
28487,0,102851,1
28489,0,102852,1
28490,0,102853,1
28491,0,102854,1
28492,0,102855,1
28493,0,102856,1
28494,0,102857,1
28495,0,102857,1
28496,0,102857,1
28497,0,102860,1
28498,30,102861,1
28499,0,102862,1
28500,0,102863,1
28501,0,102863,1
28502,0,102865,1
28503,0,102866,1
28504,3,102867,1
28505,0,102868,1
28506,0,102869,1
28507,0,102869,1
28508,0,102871,1
28509,0,102872,1
28510,30,102873,1
28511,0,102874,1
28512,0,102874,1
28513,0,102874,1
28514,0,102874,1
28515,0,102878,1
28516,0,102878,1
28517,0,102880,1
28518,0,102881,1
28519,19,102882,1
28520,0,102883,1
28521,4,102884,1
28522,0,102885,1
28524,29,102886,2
28525,2,102886,3
28526,14,102886,1
28523,14,102886,1
28527,29,102886,2
28528,2,102886,3
28533,0,102888,1
28534,0,102888,1
28532,0,102888,1
28531,0,102888,1
28535,0,102892,1
28536,0,102893,1
28537,0,102893,1
28538,0,102895,1
28539,0,102896,1
28540,22,102897,1
28541,0,102898,1
28542,30,102899,1
28543,26,102899,2
28544,19,102900,1
28545,0,102901,1
28546,0,102902,1
28547,0,102903,1
28548,0,102904,1
28549,0,102905,1
28550,0,102906,1
28551,17,102907,1
28552,0,102908,1
28553,0,102909,1
28554,0,102910,1
28557,0,102912,1
28556,0,102912,1
28558,0,102912,1
28559,0,102915,1
28560,0,102916,1
28561,0,102917,1
28562,0,102917,1
28563,0,102917,1
28564,0,102920,1
28565,0,102921,1
28566,0,102922,1
28567,0,102923,1
28568,0,102924,1
28569,0,102925,1
28570,10,102926,1
28572,0,102927,1
28573,0,102928,1
28574,0,102929,1
28575,0,102930,1
28577,0,102931,1
28576,0,102931,1
28578,0,102931,1
28579,0,102931,1
28580,0,102935,1
28581,0,102936,1
28582,3,102937,1
29235,24,102937,2
29236,31,102937,3
28583,0,102938,1
28584,21,102939,1
28585,0,102940,1
28586,27,102941,1
28587,3,102942,1
28588,0,102943,1
28589,0,102944,1
28591,0,102945,1
28592,0,102946,1
28593,0,102947,1
28594,0,102948,1
28595,0,102949,1
28596,0,102949,1
28597,0,102951,1
28598,0,102952,1
28599,0,102953,1
28600,4,102954,1
28601,6,102954,2
28602,30,102954,3
28603,0,102955,1
28604,0,102956,1
28605,0,102957,1
28606,0,102958,1
28607,9,102959,1
28608,6,102960,1
28609,6,102961,1
28610,0,102962,1
28611,0,102963,1
28612,0,102964,1
28613,9,102965,1
28614,0,102966,1
28615,0,102966,1
28616,0,102966,1
28617,0,102969,1
28618,4,102970,1
28619,0,102971,1
28620,0,102972,1
28621,0,102973,1
28622,0,102973,1
28623,0,102973,1
28624,0,102973,1
28625,0,102973,1
28626,0,102978,1
28627,0,102979,1
28628,0,102979,1
28629,0,102979,1
28630,0,102979,1
28631,0,102979,1
28632,0,102984,1
28633,7,102985,1
28634,0,102986,1
28635,0,102987,1
28636,0,102987,1
28637,0,102987,1
28638,0,102987,1
28639,0,102991,1
28640,0,102992,1
28641,0,102993,1
28642,0,102994,1
28643,0,102995,1
28644,0,102996,1
28645,0,102997,1
28646,0,102998,1
28647,7,102999,1
28648,7,102999,3
28649,0,103000,1
28650,0,103001,1
28651,0,103002,1
28652,0,103003,1
28653,0,103004,1
28654,0,103005,1
28655,0,103006,1
28656,0,103007,1
28657,0,103008,1
28658,22,103009,1
28659,0,103010,1
28660,0,103011,1
28661,0,103012,1
28662,0,103013,1
28663,0,103014,1
28664,0,103015,1
28665,0,103016,1
28666,0,103017,1
28667,0,103018,1
28668,0,103019,1
28669,0,103020,1
28670,0,103021,1
28671,0,103021,1
28672,0,103023,1
28673,0,103024,1
28674,0,103025,1
28675,0,103026,1
28676,27,103027,1
28677,0,103028,1
28678,0,103029,1
28679,0,103030,1
28680,0,103031,1
28681,0,103032,1
28682,0,103033,1
28683,0,103034,1
28684,0,103034,1
28685,0,103036,1
28686,0,103037,1
28687,0,103038,1
28688,0,103039,1
28689,0,103040,1
28692,0,103041,1
28690,0,103041,1
28691,0,103042,1
28693,0,103044,1
28694,0,103045,1
28695,0,103046,1
28696,0,103047,1
28697,30,103048,1
28698,0,103049,1
28699,0,103049,1
28700,0,103051,1
28701,0,103052,1
28702,0,103053,1
28703,0,103054,1
28704,0,103055,1
28705,0,103056,1
28706,0,103057,1
28707,0,103058,1
28708,0,103059,1
28709,0,103060,1
28710,0,103061,1
28711,0,103062,1
28712,0,103063,1
28713,0,103064,1
28714,0,103065,1
28715,0,103066,1
28716,0,103067,1
28717,0,103068,1
28718,0,103069,1
28719,0,103070,1
28720,0,103071,1
28721,0,103071,1
28722,0,103071,1
28723,0,103071,1
28724,0,103075,1
28725,0,103076,1
28726,0,103077,1
28727,0,103078,1
28728,0,103079,1
28729,0,103080,1
28730,0,103081,1
28731,0,103082,1
28732,0,103082,1
28733,0,103084,1
28734,0,103085,1
28735,0,103086,1
28736,0,103087,1
28737,0,103088,1
28738,0,103089,1
28739,0,103090,1
28740,0,103091,1
28741,0,103092,1
28742,0,103093,1
28743,0,103094,1
28744,0,103094,1
28745,0,103096,1
28746,0,103097,1
28747,0,103098,1
28748,0,103099,1
28749,0,103100,1
28750,0,103101,1
28751,0,103101,1
28752,0,103101,1
28753,0,103104,1
28754,0,103105,1
28755,0,103106,1
28756,0,103107,1
28757,0,103108,1
28758,0,103108,1
28759,0,103110,1
28760,0,103111,1
28761,0,103112,1
28762,0,103112,1
28763,0,103112,1
28764,0,103112,1
28765,0,103112,1
28766,0,103117,1
28767,0,103117,1
28768,0,103117,1
28769,0,103117,1
28770,0,103121,1
28771,0,103122,1
28772,0,103122,1
28773,0,103122,1
28774,0,103122,1
28775,0,103122,1
28776,0,103127,1
28777,0,103127,1
28778,0,103127,1
28779,0,103127,1
28780,0,103131,1
28781,0,103131,1
28782,0,103133,1
28783,0,103133,1
28784,0,103135,1
28785,0,103135,1
28786,0,103135,1
28787,0,103135,1
28788,0,103135,1
28789,19,103140,1
28790,0,103141,1
28791,0,103142,1
28792,0,103142,1
28793,0,103144,1
28794,0,103145,1
28795,0,103146,1
28796,0,103147,1
28797,0,103148,1
28798,0,103149,1
28799,0,103150,1
28800,7,103151,1
28801,0,103152,1
28802,0,103153,1
28803,0,103154,1
28804,0,103154,1
28805,0,103156,1
28806,0,103156,1
28807,0,103156,1
28808,0,103156,1
28809,0,103156,1
28810,0,103156,1
28811,0,103162,1
28812,20,103163,1
28813,0,103164,1
28814,0,103164,1
28815,0,103164,1
28816,0,103164,1
28817,0,103164,1
28818,0,103169,1
28819,0,103170,1
28820,0,103171,1
28821,0,103172,1
28823,0,103173,1
28824,0,103173,1
28825,0,103175,1
28826,0,103176,1
28827,0,103177,1
28828,0,103178,1
28829,0,103179,1
28830,0,103180,1
28832,0,103180,1
28831,0,103181,1
28833,0,103183,1
28834,0,103183,1
28835,0,103185,1
28836,0,103186,1
28837,0,103187,1
28838,0,103188,1
28839,0,103189,1
28840,0,103190,1
28841,0,103191,1
28842,0,103192,1
28843,4,103193,1
28844,0,103194,1
28845,0,103195,1
28846,0,103196,1
28847,0,103197,1
28848,0,103198,1
28849,0,103199,1
28850,0,103200,1
28851,0,103201,1
28852,0,103202,1
28853,0,103203,1
28854,0,103204,1
28855,0,103205,1
28856,0,103205,1
28857,0,103207,1
28858,0,103207,1
28859,0,103209,1
28860,12,103210,1
28861,20,103210,2
28862,0,103211,1
28863,0,103212,1
28864,0,103213,1
28865,0,103214,1
28866,0,103214,1
28867,0,103214,1
28868,4,103217,1
28869,0,103218,1
28870,31,103219,1
28871,31,103219,1
28872,7,103221,1
28873,4,103221,2
28874,7,103221,1
28875,4,103221,2
28876,7,103221,1
28877,4,103221,2
28878,7,103221,1
28879,4,103221,2
28880,7,103221,1
28881,4,103221,2
28882,0,103226,1
28883,0,103227,1
28884,22,103228,1
28885,0,103229,1
28886,0,103230,1
28887,0,103231,1
28888,0,103232,1
28890,0,103234,1
28891,0,103235,1
28892,0,103236,1
28893,0,103237,1
28894,0,103238,1
28895,0,103239,1
28896,0,103240,1
28897,0,103241,1
28898,0,103242,1
28899,0,103243,1
28900,0,103243,1
28901,0,103245,1
28902,0,103246,1
28903,0,103247,1
28904,0,103248,1
28905,0,103249,1
28906,0,103250,1
28907,0,103251,1
28908,0,103252,1
28909,0,103253,1
28910,0,103254,1
28911,0,103255,1
28912,0,103256,1
28913,0,103257,1
28914,0,103258,1
28915,0,103259,1
28916,0,103260,1
28917,4,103261,1
28918,0,103262,1
28919,0,103263,1
28920,0,103264,1
28921,0,103265,1
28922,7,103266,1
28923,21,103266,2
28924,28,103266,3
28925,0,103267,1
28926,0,103268,1
28927,0,103269,1
28928,0,103270,1
28929,0,103271,1
28930,0,103272,1
28931,0,103273,1
28932,0,103274,1
28933,0,103275,1
28934,0,103276,1
28935,0,103277,1
28936,0,103278,1
28937,0,103279,1
28938,0,103280,1
28939,0,103281,1
28940,0,103282,1
28941,0,103283,1
28942,0,103284,1
28943,0,103285,1
28944,0,103286,1
28945,0,103287,1
28946,0,103288,1
28947,0,103289,1
28948,0,103290,1
28949,0,103291,1
28950,0,103292,1
28951,0,103293,1
28952,0,103293,1
28953,0,103295,1
28954,0,103296,1
28955,0,103297,1
28956,0,103298,1
28958,0,103298,1
28959,0,103298,1
28960,0,103298,1
28961,0,103298,1
28957,0,103299,1
28962,15,103304,1
28963,0,103305,1
28964,4,103306,1
28965,4,103306,1
28966,0,103308,1
28967,0,103309,1
28968,0,103310,1
28969,0,103311,1
28970,0,103311,1
28971,0,103311,1
28972,0,103314,1
28973,0,103315,1
28974,0,103315,1
28979,0,103315,1
28980,0,103315,1
28981,0,103317,1
28982,0,103317,1
28975,0,103317,1
28976,0,103317,1
28977,0,103317,1
28978,0,103317,1
28983,0,103325,1
28984,0,103326,1
28985,0,103327,1
28986,20,103327,2
28987,0,103328,1
28988,0,103329,1
28989,0,103330,1
28990,0,103331,1
28991,0,103332,1
28992,0,103333,1
28993,0,103334,1
28994,0,103335,1
28995,0,103336,1
28996,0,103337,1
28997,0,103338,1
28998,0,103338,1
28999,0,103338,1
29000,0,103338,1
29001,0,103338,1
29002,0,103338,1
29003,0,103338,1
29004,0,103345,1
29005,0,103346,1
29006,0,103346,1
29007,0,103346,1
29008,0,103349,1
29009,0,103349,1
29010,0,103349,1
29011,0,103349,1
29012,0,103349,1
29013,0,103349,1
29014,0,103349,1
29015,0,103356,1
29016,0,103356,1
29017,0,103358,1
29018,0,103359,1
29019,0,103360,1
29020,0,103361,1
29021,0,103362,1
29022,0,103363,1
29023,0,103364,1
29024,0,103365,1
29025,0,103366,1
29026,0,103367,1
29027,0,103368,1
29028,30,103369,1
29029,30,103369,2
29030,30,103369,3
29031,0,103370,1
29032,0,103370,1
29033,0,103372,1
29034,0,103373,1
29035,0,103373,1
29036,0,103375,1
29037,0,103376,1
29038,0,103377,1
29039,0,103378,1
29040,0,103379,1
29041,0,103380,1
29042,0,103381,1
29043,0,103382,1
29044,0,103383,1
29045,0,103384,1
29046,0,103385,1
29047,0,103386,1
29048,0,103387,1
29049,0,103388,1
29050,0,103389,1
29051,0,103390,1
29052,0,103390,1
29053,0,103390,1
29054,0,103390,1
29055,0,103394,1
29056,0,103395,1
29057,0,103396,1
29058,0,103396,1
29059,0,103398,1
29061,0,103398,1
29062,0,103398,1
29060,0,103399,1
29063,0,103402,1
29064,7,103402,2
29065,0,103402,1
29066,7,103402,2
29067,0,103402,1
29068,7,103402,2
29069,0,103405,1
29070,0,103406,1
29071,0,103406,1
29072,0,103408,1
29073,0,103408,1
29074,0,103410,1
29075,4,103411,1
29076,0,103412,1
29077,0,103413,1
29078,0,103414,1
29079,0,103415,1
29080,0,103415,1
29081,0,103415,1
29082,0,103415,1
29083,0,103415,1
29084,0,103420,1
29085,0,103421,1
29086,0,103422,1
29087,0,103422,1
29088,0,103424,1
29089,0,103425,1
29090,0,103426,1
29091,0,103427,1
29092,0,103428,1
29093,0,103429,1
29094,0,103430,1
29095,0,103431,1
29096,0,103432,1
29097,0,103433,1
29098,0,103433,1
29099,0,103435,1
29100,4,103436,1
29101,7,103436,2
29102,4,103436,1
29103,7,103436,2
29104,4,103436,1
29105,7,103436,2
29106,0,103439,1
29107,0,103439,1
29108,0,103439,1
29109,0,103439,1
29110,0,103439,1
29111,0,103439,1
29112,0,103439,1
29113,0,103446,1
29114,0,103446,1
29115,0,103448,1
29116,0,103449,1
29117,0,103449,1
29118,0,103451,1
29119,0,103452,1
29120,4,103452,2
29121,0,103453,1
29122,0,103454,1
29123,0,103454,1
29124,2,103456,1
29125,3,103456,2
29126,31,103456,3
29127,0,103457,1
29128,0,103458,1
29129,0,103459,1
29130,18,103460,1
29131,0,103461,1
29132,0,103462,1
29133,0,103462,1
29134,0,103464,1
29135,0,103464,1
29136,0,103466,1
29137,0,103466,1
29138,0,103468,1
29139,0,103469,1
29140,0,103469,1
29141,0,103469,1
29142,0,103469,1
29143,0,103469,1
29144,0,103469,1
29145,0,103469,1
29146,0,103476,1
29147,0,103477,1
29148,0,103478,1
29149,0,103479,1
29150,0,103480,1
29151,0,103481,1
29152,0,103482,1
29153,0,103483,1
29154,4,103484,1
29155,4,103485,1
29158,4,103486,1
29159,0,103487,1
29160,0,103488,1
29161,0,103489,1
29162,7,103490,1
29163,0,103491,1
29164,0,103492,1
29165,0,103493,1
29166,0,103494,1
29171,0,103495,1
29168,0,103495,1
29170,0,103495,1
29167,0,103495,1
29169,0,103495,1
29172,0,103500,1
29173,0,103501,1
29174,0,103502,1
29175,0,103503,1
29176,13,103504,1
29177,13,103504,2
29178,13,103504,3
29179,0,103505,1
29180,8,103506,1
29181,31,103506,2
29182,0,103507,1
29183,4,103508,1
29184,4,103509,1
29185,0,103510,1
29186,0,103511,1
29187,0,103512,1
29188,7,103513,1
29189,0,103514,1
29190,0,103514,1
29191,0,103514,1
29192,0,103514,1
29193,0,103514,1
29194,0,103519,1
29195,0,103520,1
29196,0,103521,1
29197,0,103522,1
29198,0,103523,1
29199,22,103524,1
29200,0,103525,1
29201,0,103526,1
29202,0,103527,1
29203,0,103528,1
29204,0,103529,1
29206,0,103530,1
29207,0,103530,1
29205,0,103530,1
29208,0,103533,1
29209,0,103534,1
29210,0,103535,1
29211,0,103536,1
29212,0,103537,1
29213,0,103538,1
29214,0,103539,1
29215,0,103540,1
29216,0,103541,1
29217,0,103542,1
29218,0,103543,1
29219,0,103544,1
29220,0,103545,1
29221,0,103546,1
29222,0,103547,1
29223,0,103548,1
29224,0,103549,1
29225,0,103550,1
29226,0,103551,1
29227,0,103552,1
29228,0,103553,1
29229,0,103554,1
29230,0,103555,1
29231,0,103556,1
29232,0,103557,1
29233,0,103558,1
29234,0,103559,1
29237,0,103560,1
29238,0,103560,1
29239,0,103562,1
29240,0,103562,1
29241,0,103564,1
29242,0,103565,1
29243,0,103566,1
29244,0,103567,1
29245,0,103568,1
29246,0,103569,1
29247,0,103569,1
29248,0,103569,1
29249,0,103569,1
29250,0,103569,1
29251,0,103569,1
29253,0,103569,1
29255,0,103569,1
29256,0,103569,1
29257,0,103569,1
29258,0,103569,1
29259,0,103569,1
29260,0,103569,1
29261,0,103569,1
29252,0,103575,1
29254,0,103577,1
29262,0,103585,1
29263,0,103586,1
29265,0,103587,1
29266,20,103588,1
29267,0,103589,1
29268,0,103590,1
29269,0,103591,1
29270,0,103592,1
29271,0,103593,1
29272,0,103594,1
29273,0,103595,1
29274,0,103596,1
29275,0,103597,1
29276,0,103597,1
29277,0,103599,1
29278,0,103600,1
29279,0,103601,1
29280,0,103601,1
29281,0,103601,1
29282,0,103601,1
29284,0,103601,1
29283,0,103601,1
29285,0,103607,1
29286,0,103608,1
29287,0,103608,1
29288,0,103608,1
29289,0,103608,1
29290,0,103608,1
29291,0,103608,1
29292,0,103608,1
29293,0,103608,1
29294,0,103608,1
29295,0,103617,1
29296,0,103618,1
29297,0,103618,1
29298,0,103620,1
29299,0,103620,1
29301,0,103620,1
29302,0,103620,1
29303,0,103620,1
29304,0,103620,1
29305,0,103620,1
29306,0,103620,1
29307,0,103620,1
29308,0,103620,1
29309,0,103620,1
29310,0,103620,1
29311,0,103620,1
29312,0,103620,1
29313,0,103620,1
29300,0,103620,1
29314,28,103636,1
29315,0,103637,1
29316,0,103638,1
29317,0,103639,1
29318,0,103640,1
29319,0,103641,1
29320,0,103642,1
29321,0,103642,1
29322,0,103644,1
29323,0,103645,1
29324,0,103646,1
29325,0,103647,1
29326,22,103648,1
29327,0,103649,1
29328,0,103650,1
29329,0,103651,1
29330,0,103652,1
29331,0,103653,1
29332,0,103654,1
29333,0,103655,1
29334,0,103656,1
29335,0,103657,1
29336,24,103658,1
29337,0,103659,1
29338,0,103660,1
29339,0,103661,1
29340,0,103662,1
29341,0,103663,1
29342,0,103664,1
29343,0,103665,1
29344,0,103666,1
29345,0,103667,1
29346,0,103667,1
29347,0,103667,1
29348,0,103667,1
29349,0,103667,1
29350,0,103672,1
29351,0,103673,1
29352,0,103674,1
29353,0,103675,1
29354,0,103676,1
29355,0,103677,1
29356,0,103677,1
29357,0,103679,1
29358,0,103680,1
29359,0,103681,1
29360,0,103681,1
29361,0,103681,1
29362,0,103681,1
29363,0,103681,1
29364,0,103681,1
29365,0,103681,1
29366,0,103681,1
29367,0,103681,1
29368,0,103681,1
29369,0,103681,1
29370,0,103681,1
29371,0,103681,1
29372,0,103681,1
29373,0,103681,1
29374,0,103681,1
29375,0,103681,1
29376,0,103698,1
29377,4,103699,1
29378,24,103700,1
29379,0,103701,1
29380,0,103702,1
29381,0,103703,1
29382,0,103704,1
29383,0,103704,1
29384,0,103704,1
29385,0,103704,1
29386,0,103704,1
29387,0,103709,1
29388,0,103710,1
29389,0,103711,1
29390,0,103712,1
29391,0,103713,1
29392,0,103714,1
29394,0,103716,1
29395,4,103717,1
29396,0,103718,1
29397,0,103719,1
29398,0,103720,1
29399,0,103721,1
29400,0,103722,1
29402,0,103723,1
29403,0,103724,1
29404,0,103725,1
29405,0,103726,1
29406,0,103727,1
29407,0,103728,1
29408,0,103729,1
29409,0,103730,1
29410,0,103731,1
29411,4,103732,1
29412,0,103733,1
29413,0,103734,1
29414,0,103735,1
29415,0,103736,1
29416,0,103737,1
29417,0,103738,1
29418,0,103739,1
29419,0,103740,1
29420,0,103741,1
29421,0,103742,1
29422,0,103743,1
29423,0,103744,1
29424,0,103745,1
29425,0,103746,1
29426,0,103747,1
29427,0,103748,1
29428,0,103749,1
29429,0,103750,1
29430,0,103751,1
29431,4,103752,1
29432,0,103753,1
29433,0,103754,1
29434,0,103755,1
29435,0,103756,1
29436,5,103757,1
30467,5,103757,2
30468,5,103757,3
29437,0,103758,1
29438,0,103758,1
29439,0,103760,1
29440,0,103760,1
29441,0,103762,1
29442,0,103763,1
29443,0,103764,1
29444,0,103765,1
29445,21,103766,1
29446,0,103767,1
29447,0,103768,1
29448,0,103769,1
29449,0,103770,1
29450,0,103771,1
29451,0,103772,1
29452,0,103773,1
29453,0,103774,1
29454,0,103775,1
29455,0,103775,1
29456,0,103775,1
29457,0,103778,1
29458,0,103779,1
29459,0,103780,1
29460,0,103781,1
29461,0,103782,1
29462,0,103783,1
29463,0,103784,1
29464,4,103785,1
29465,24,103786,1
29466,0,103787,1
29467,24,103788,1
29468,24,103789,1
29469,24,103790,1
29470,0,103791,1
29471,0,103792,1
29472,0,103793,1
29473,0,103794,1
29474,0,103794,1
29475,0,103796,1
29476,0,103797,1
29477,0,103797,1
29478,0,103797,1
29479,0,103800,1
29480,0,103801,1
29481,0,103801,1
29482,0,103801,1
29483,0,103801,1
29484,0,103801,1
29485,0,103806,1
29486,0,103807,1
29487,0,103808,1
29488,0,103809,1
29489,0,103810,1
29490,0,103811,1
29491,0,103812,1
29492,21,103813,1
29493,0,103814,1
29494,0,103815,1
29495,0,103816,1
29496,0,103817,1
29497,0,103818,1
29498,0,103819,1
29499,0,103820,1
29500,0,103821,1
29501,0,103822,1
29502,0,103823,1
29503,0,103824,1
29504,0,103825,1
29505,0,103825,1
29506,0,103827,1
29507,0,103827,1
29508,0,103829,1
29509,0,103830,1
29510,0,103831,1
29511,0,103832,1
29512,0,103833,1
29513,0,103834,1
29514,0,103834,1
29515,0,103834,1
29516,0,103834,1
29517,0,103834,1
29518,0,103839,1
29519,0,103839,1
29520,0,103839,1
29521,0,103839,1
29522,0,103839,1
29523,0,103839,1
29524,0,103845,1
29525,0,103846,1
29526,0,103846,1
29527,0,103846,1
29528,0,103846,1
29529,0,103846,1
29530,0,103851,1
29531,0,103851,1
29532,0,103851,1
29533,0,103851,1
29534,0,103851,1
29535,0,103851,1
29536,0,103857,1
29537,0,103858,1
29538,0,103858,1
29539,0,103858,1
29540,0,103858,1
29541,0,103858,1
29542,0,103858,1
29543,0,103858,1
29544,0,103858,1
29545,0,103858,1
29546,0,103858,1
29547,0,103868,1
29548,21,103869,1
29549,30,103869,2
29551,31,103870,1
